Titulo;Precio;m2;Telefono;Descripcion;Link;Direccion;Observaciones;
Local Arriaga, Ciudad Lineal;1.100;70;910920874; SE ALQUILA  TALLER MECANICO LISTO PARA INICIAR TU NEGOCIO  70 m2, con bano y pequena oficina, en perfecto estado con toda la maquinaria necesaria funcionando perfectamente. Licencia activa Cuenta con la siguiente maquinaria:   Compresor de aire   Maquina de equilibrar ruedas   Maquin... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/pueblo-nuevo/159560616/d;Arriaga, Ciudad Lineal;;
Local Calle de San Romualdo, 26, San Blas;6.500;540;; Local comercial Oficinas disponible en alquiler. El espacio esta ubicado en la planta baja del edificio y cuenta con acceso directo en independiente a pie de calle. Tiene 18 metros lineales de fachada. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/simancas/159560202/d;Calle de San Romualdo, 26, San Blas;;
Local Calle Gran Via, 67, Centro;5.000;26;912669705; Se alquila local comercial en GRAN VIA 67 de MADRID, con 25 metros aproximadamente, todo escaparate. En el mismo edificio dispone de dos almacenes, uno de ellos de 70m2 y el otro de 10m2 aproximadamente incluidos en el alquiler. RENTA ESCALONADA. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado/159214887/d;Calle Gran Vía, 67, Centro;1 baño;
Local Calle de Lopez de Hoyos, 74, Chamartin;1.500;255;911369926; Si esta buscando un local para empezar su nueva etapa comercial, en uno de los mejores barrio de Madrid, no busque mas. Situado en el barrio de Prosperidad, a pocos metros de Avenida America, se ubica este magnifico local comercial, pertenece al Nº 74 de Lopez de Hoyos pero su entrada en por ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/prosperidad/159559324/d;Calle de López de Hoyos, 74, Chamartín;3 baños;
Local Calle de San Bernardo, 119, Chamberi;2.000;90;916357205; Excelente ubicacion Se alquila estupendo Local Comercial a pie de calle en excelente ubicacion muy proximo a la Glorieta de Quevedo con alto paso peatonal y rodado. 90 m2 en catastro (75 m2 utiles aproximada) En una unica planta baja. Actualmente dividido en dos zonas, por tabiques que se pued... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-salida-de-humos/159557965/d;Calle de San Bernardo, 119, Chamberí;1 baño;
Local Calle del Alcalde Lopez Casero, Ciudad Lineal;2.700;305;911360471; INMOMADRID ALQUILA: RFE GL031 Se alquila local comercial de 305 m² dividido en dos plantas. Planta principal a pie de calle 136 m² 2ª planta 168 m² y bano COMPLETAMENTE REFORMADO Fachada de 6,30 con dos escaparates amplios muy visuales. Suelos de tarima, iluminacion diferenciada en fase... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/concepcion/159042768/d;Calle del Alcalde López Casero, Ciudad Lineal;1 baño;
Local Carabanchel;950;190;914875374; URBAMAR alquila Local Comercial, 190 metros cuadrados, distribuido en 3 alturas, sotano de 90 metros cuadrados, 2 aseos, 2 despachos, aire acondicionado Frio/Calor. Perfectas condiciones para cualquier negocio. Situado a 1 minuto de Avenida de la Peseta. Consulte a nuestros asesores para visitarlo. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/159557684/d;Carabanchel;2 baños;
Local Chamartin;850;90;; Se TRASPASA LOCAL en funcionamiento, con licencia de peluqueria y estetica. Fachada de esquina. El local esta dividido en dos plantas, en planta calle peluqueria, y en planta sotano gabinete de estetica, pequena cocina y almacen. Estado impecable con todo lo necesario para iniciar la actividad. ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/159216569/d;Chamartín;1 baño;
Local Alcalde Sainz de Baranda, Retiro;1.150;87;911226078; Oficina en alquiler en la calle Sainz de Baranda con todos los servicios a un paso, desde centros comerciales y de ocio a servicios sanitarios y transporte, todo a un paso del emblematico parque del Retiro. La oficina consta de 3 despachos y un 2 aseos con un lavabo, calefaccion y agua caliente... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion-ascensor/159556446/d;Alcalde Sainz de Baranda, Retiro;;
Local Calle de Santa Engracia, 157, Chamberi;1.800;160;910758029; Se alquila magnifico local comercial en el barrio de Rios Rosas, de aproximadamente 160 metros cuadrados. Se distribuye en un amplio espacio diafano en planta baja, de unos 130 metros cuadrados, y un almacen en planta sotano con una superficie de 35m2, y una altura de techo de 2,62 metros. Cuent... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/rios-rosas---nuevos-ministerios/159555158/d;Calle de Santa Engracia, 157, Chamberí;2 baños;
Local Moncloa;2.500;165;918003079; La Inmobiliaria Internacional CPM gestiona para el traspaso este magnifico y luminoso local de 165 m2, a pie de calle, con fachada de 4 metros, con 2 plantas, junto al metro Argüelles, que se distribuye de la siguiente manera: Planta de entrada 120 m2: Amplia fachada con escaparates. Una gran ... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/159247069/d;Moncloa;4 baños;
Local De Amposta, San Blas;800;24;914871854; VOhome Propiedades Las Rosas / San Blas ofrece alquiler de local en zona comercial de San Blas. Rodeado de negocios en actividad, es una calle muy transitada, por lo que es ideal para montar un nuevo negocio. Situado dentro de un barrio donde los vecinos compran y viven su dia a dia dentro del... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/amposta/158932029/d;De Amposta, San Blas;;
Local Valverde , Centro;1.000;52;; Vivienda Capital Alquila magnifico local exterior en la calle valverde en pleno corazon de Malasana, de 52m2 construidos y 47 m2 utiles. Esta distribuido por dos estancias una principal y la otra mas pequena con bano y pequeno trastero, escaparate amplio con medidas 3,23 alto y 3,67 de ancho, c... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/universidad---malasana/158605215/d;Valverde , Centro;1 baño;
Local De Canillas, Hortaleza;1.200;35;912785069; VOhome propiedades alquila este local en plena Carretera de Canillas. Actualmente el negocio que tiene es una zapateria. Con gran visibilidad, consta de 2 salas diafanas y un bano. Con muchas posibilidades para su negocio. Cuenta con una excelente ubicacion en una zona muy comercial y con to... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/canillas/159219316/d;De Canillas, Hortaleza;;
Local Calle de la Mata del Agua, Villa de Vallecas;350;35;; Villa Gestiones Inmobiliarias gestiona alquiler de local a pie de calle. 35 metros cuadrados diafanos, aseo. Mejor ver. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/casco-historico-de-vallecas/159146814/d;Calle de la Mata del Agua, Villa de Vallecas;1 baño;
Local Arganzuela;1.330;179;912180752; <p>Sin comision de Agencia<p><br>Local comercial con buenas comunicaciones situado en el entorno del Vicente Calderon. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/acacias/158352405/d;Arganzuela;1 baño;
Local Calle de Padilla, 68, Salamanca;990;80;; Local comercial en la calle padilla semiesquina conde penalver, zona comercial y bien comunicada, con 22 m2 utiles en planta calle y 44 m2 utiles en sotano, en perfecto estado. Cristales blindados. Al precio hay que anadir los gastos de comunidad y basura. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/lista/159502330/d;Calle de Padilla, 68, Salamanca;;
Local Avenida de la Reina Victoria, 13, Chamberi;800;81;984987245; Local de diseno, exterior acristalado, muy agradable y acogedor. Finca de la calle Reina Victoria 13, local ubicado en la calle contigua Marques de Lema 13. Destacar que el local esta instalado con un diseno exterior e interior muy actual y altas calidades. Suelo de microcemento, iluminacion y p... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/calefaccion/159046208/d;Avenida de la Reina Victoria, 13, Chamberí;2 baños;
Local Villa de Vallecas;580;57;911792246; Local reformado con salida de humos y gran fachada de 10 metros. A escasos metros del Centro de Salud Ensanche de Vallecas, Escuela Infantil Rayuela y Colegio Rodriguez Sahagun. Cercano al casco historico. Acceso a m 45 y a 3 (ambos, a 2 minutos) y transporte publico mediante autobus 142, n9 y... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ensanche-de-vallecas---la-gavia/157717308/d;Villa de Vallecas;;
Nave industrialVillaverde;2.250;487;911796238; Nave industrial de 487 m2 construidos en dos plantas , en complejo cerrado. Entreplanta oficina en bruto. Caracteristicas: Paso de carruajes, entrada peatonal independiente, instalacion electrica, BIE´S contraincendios, cortafuegos, detectores de incendios. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-andres-de-villaverde/157608607/d;Nave industrialVillaverde;;
Nave industrialVillaverde;1.800;420;911796238; Nave industrial comercial de 420 m2 construidos, 210 m2 en planta baja con 5 m de altura y 210 m2 de entreplanta en complejo cerrado. Entreplanta oficina diafana con aseos. Caracteristicas: Paso de carruajes, entrada peatonal independiente, instalacion electrica. 4 Plazas de aparcamiento. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-andres-de-villaverde/157608604/d;Nave industrialVillaverde;;
Local Almonacid, Puente de Vallecas;500;93;910920897; NUEVA NUMANCIA   Se alquila excelente local comercial de 106 mts2 en zona muy transitada, se compone de una planta a pie de calle de 50 mts2 y una planta en sotano de 56 mts2, muy bien situado, adaptado a cualquier tipo de negocio, se alquila reformado. ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/numancia/157420790/d;Almonacid, Puente de Vallecas;;
Local Calle del Doctor Fourquet, 5, Centro;5.500;517;912171697; Fabuloso Local de 517 metros a pie de calle en Atocha (Centro   Lavapies) Se trata de un local destinado actualmente a la actividad de almacen, diafano y con fachada de 26 metros a la calle del Hospital (Justo enfrente del museo de arte Reina Sofia). El local dispone de entrada desde la call... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/embajadores---lavapies/159550791/d;Calle del Doctor Fourquet, 5, Centro;2 baños;
Nave industrialUsera;900;200;911798135; Nave industrial de 200m2 totalmente diafana. Consta de una pequena oficina, un cuartito tipo almacen, un aseo y con acceso en furgoneta a un muelle de carga. Tiene una entrada peatonal a traves de un portal de viviendas y otra entrada a traves del muelle de carga. La nave es totalmente diafana,... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/zofio/159549988/d;Nave industrialUsera;;
Local Fragata, 15, Carabanchel;695;196;911791357; LINKCASA alquila local comercial diafano en Calle Fragata de 196 m2 dividido en dos plantas (planta calle y sotano) en la planta de arriba la distribucion actual es de 2 despachos de aproximadamente de 10 metros cuadrados cada uno con ventana, un espacio libre de 60 metros cuadrados aproximadamen... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/san-isidro/158635179/d;Fragata, 15, Carabanchel;;
Local Calle del Doctor Esquerdo, 32, Salamanca;2.000;95;912664736; Gilmar Consulting Inmobiliario pone a su disposicion este magnifico local con 9 metros de fachada. Situado en pleno Doctor Esquerdo, junto al Metro O´donnell, lo que le dota de alto transito tanto peatonal como rodado. Cuenta con zona de bar, zona de comedor, una generosa cocina con SALIDA DE H... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/159547783/d;Calle del Doctor Esquerdo, 32, Salamanca;2 baños;
Local Calle de Viriato, Chamberi;680;24;911223996; GRAN OPORTUNIDAD!! ESTUPENDO LOCAL DE ESQUINA EN CHAMBERI   calle VIRIATO! Servivienda Asesores Inmobiliarios pone a su disposicion este estupendo y coqueto local de esquina en chaflan y con escaparate situado en primera linea de calle de Viriato, en zona muy comercial. Consta de una sala de e... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/trafalgar/158632474/d;Calle de Viriato, Chamberí;1 baño;
Local San Blas;2.893;304;912182514; Local comercial en venta en Canillejas, Madrid Amplio local de una planta, situado en una zona muy comercial, de 304 metros de superficie. Se encuentra ubicado cerca de la calle Alcala y de la avenida America, con una excelente comunicacion mediante transporte publico. El Distrito de San... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/ascensor/159546801/d;San Blas;;
Nave industrialVicalvaro;25.200;4385;916350805; Excelente Modulo de 4385 m2 situado en parque logistico en Vicalvaro. Inmejorables accesos desde la autovia de circunvalacion M 45 y la carretera Nacional A 3 y R 3, transporte publico a traves de autobuses, metro y cercanias. Con distancias de aeropuerto, centro de Madrid y puerto seco de Coslad... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/el-canaveral---los-berrocales/159546113/d;Nave industrialVicálvaro;;
Nave industrialVillaverde;24.000;4033;916350805; Excelente nave industrial de 4.030 m2 situado en parque logistico con fantasticas conexiones y acceso para vehiculos ligeros y pesados desde M 45, M 40 y A 4. Ademas de las buenas comunicaciones con Ave y centro de Madrid a 8 y 9 km respectivamente, aeropuerto situado a 20 km y 4 posibilidades de... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/los-angeles/159545903/d;Nave industrialVillaverde;;
Nave industrialCalle San Erasmo, Villaverde;1.150;180;; Se alquila nave industrial en Poligono Industrial La Resina, de 180 m2 repartidos en 2 plantas: Planta baja, diafana con 1 cuarto para residuos y 1 aseo con termo electrico para agua caliente sanitaria. Planta 1ª, dispone de aire acondicionado, con una oficina de 22 m2, 1 cuarto para archivos. Ap... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/159545807/d;Nave industrialCalle San Erasmo, Villaverde;;
Local Salamanca;5.800;320;914890153; Espacios Gonzalez y Asociados, inmobiliaria de lujo de Madrid, le ofrece local en alquiler y venta en el barrio de Salamanca, calle principal. El local esta decorado y listo para iniciar su negocio. No dispone de salida de humos, pero se utilizo como hostelero. Debido al paso continuo de gente,... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-calefaccion/159279071/d;Salamanca;3 baños;
Local Centro;3.000;240;914890153; Espacios Gonzalez y Asociados, inmobiliaria especializada en zonas exclusivas de Madrid, le ofrece restaurante en alquiler en zona Mercado San Miguel, calle principal. El restaurante esta para actualizar, dispone de salida de humos, dos aseos, cocina equipada, almacen de 40ms. En sotano. Dispon... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/aire-acondicionado-salida-de-humos/159278217/d;Centro;3 baños;
Local Centro;5.500;500;914890153; Espacios Gonzalez y Asociados, inmobiliaria especializada en zonas exclusivas de Madrid, le ofrece local en alquiler en una calle cercana a Sol, muy concurrida. Ademas el local hace esquina y tiene mucha visibilidad. Dispone de multiples escaparates, montacargas, ascensor hasta el sotano. El l... ;https://www.fotocasa.es/es/alquiler/local-comercial/madrid-capital/salida-de-humos/159289144/d;Centro;3 baños;
